Date,High,Low,Open,Close,Volume,Adj Close
2015-08-25,6.480769157409668,6.142306804656982,6.461537837982178,6.211537837982178,6397560.0,5.543888092041016
2015-08-26,6.3461527824401855,6.203845977783203,6.261538028717041,6.223075866699219,3987880.0,5.554185390472412
2015-08-27,6.4576921463012695,6.211537837982178,6.211537837982178,6.40384578704834,8059480.0,5.715526103973389
2015-08-28,6.538461208343506,6.384614944458008,6.496152877807617,6.438460826873779,3784300.0,5.746420383453369
2015-08-31,6.530768871307373,6.276923179626465,6.384614944458008,6.442306995391846,7620860.0,5.7498555183410645
2015-09-01,6.376923084259033,6.238461017608643,6.238461017608643,6.257691860198975,4079400.0,5.585081100463867
2015-09-02,6.5346150398254395,6.2846150398254395,6.292306900024414,6.488461017608643,5626400.0,5.791045188903809
2015-09-03,6.665383815765381,6.426922798156738,6.530768871307373,6.488461017608643,4005560.0,5.791045188903809
2015-09-04,6.496152877807617,6.246152877807617,6.384614944458008,6.3461527824401855,4045340.0,5.664033889770508
2015-09-08,6.538461208343506,6.161538124084473,6.538461208343506,6.280768871307373,3090620.0,5.605677604675293
2015-09-09,6.384614944458008,6.173076152801514,6.292306900024414,6.184615135192871,4570800.0,5.5198588371276855
2015-09-10,6.338460922241211,6.115384101867676,6.15384578704834,6.15384578704834,6396780.0,5.492397308349609
2015-09-11,6.234614849090576,6.119229793548584,6.192306995391846,6.169229984283447,4993300.0,5.506127834320068
2015-09-14,6.32692289352417,6.203845977783203,6.2076921463012695,6.319230079650879,5545020.0,5.640004634857178
2015-09-15,6.376923084259033,6.273076057434082,6.338460922241211,6.3461527824401855,6241820.0,5.664033889770508
2015-09-16,6.438460826873779,6.365384101867676,6.376923084259033,6.396152973175049,8956740.0,5.70866060256958
2015-09-17,6.57692289352417,6.415383815765381,6.434615135192871,6.442306995391846,9001460.0,5.7498555183410645
2015-09-18,6.492307186126709,6.2192301750183105,6.484614849090576,6.323075771331787,4952480.0,5.643436431884766
2015-09-21,6.4576921463012695,6.242307186126709,6.453845977783203,6.25,2352740.0,5.578216075897217
2015-09-22,6.349999904632568,6.161538124084473,6.25,6.349999904632568,4559620.0,5.667468070983887
2015-09-23,6.369229793548584,6.2192301750183105,6.369229793548584,6.261538028717041,4230720.0,5.606893539428711
2015-09-24,6.25,6.07692289352417,6.234614849090576,6.25,4278820.0,5.596561431884766
2015-09-25,6.2961530685424805,6.057692050933838,6.238461017608643,6.069230079650879,5077280.0,5.434690952301025
2015-09-28,6.0346150398254395,5.930768966674805,6.019229888916016,6.015384197235107,3895580.0,5.386474609375
2015-09-29,6.073075771331787,5.934615135192871,5.942306995391846,5.961537837982178,3921320.0,5.338257789611816
2015-09-30,6.07692289352417,5.892306804656982,5.973075866699219,5.942306995391846,9410960.0,5.321038722991943
2015-10-01,6.134614944458008,5.961537837982178,5.961537837982178,6.111537933349609,2544100.0,5.472574710845947
2015-10-02,6.3038458824157715,6.107691764831543,6.138461112976074,6.2846150398254395,3989960.0,5.627557277679443
2015-10-05,6.492307186126709,6.3153839111328125,6.423076152801514,6.438460826873779,3415360.0,5.765317440032959
2015-10-06,6.5,6.300000190734863,6.365384101867676,6.423076152801514,3137940.0,5.751541614532471
2015-10-07,6.62307596206665,6.426922798156738,6.5346150398254395,6.476922988891602,4400500.0,5.799760818481445
2015-10-08,6.492307186126709,6.238461017608643,6.446153163909912,6.25,4895280.0,5.596561431884766
2015-10-09,6.3461527824401855,5.988461017608643,6.3461527824401855,6.138461112976074,5965440.0,5.4966840744018555
2015-10-13,6.300000190734863,6.130768775939941,6.192306995391846,6.2846150398254395,5886400.0,5.627557277679443
2015-10-14,6.330769062042236,6.196153163909912,6.280768871307373,6.211537837982178,5135520.0,5.562121391296387
2015-10-15,6.261538028717041,6.073075771331787,6.261538028717041,6.226922988891602,3016000.0,5.575896739959717
2015-10-16,6.265384197235107,6.099999904632568,6.265384197235107,6.15384578704834,3809520.0,5.5104594230651855
2015-10-19,6.226922988891602,6.092307090759277,6.15384578704834,6.119229793548584,3874780.0,5.479463577270508
2015-10-20,6.161538124084473,5.996152877807617,6.119229793548584,6.134614944458008,4436380.0,5.493241310119629
2015-10-21,6.150000095367432,5.996152877807617,6.150000095367432,6.023076057434082,2705040.0,5.393362522125244
2015-10-22,6.119229793548584,6.019229888916016,6.023076057434082,6.0961527824401855,3042000.0,5.458798885345459
2015-10-23,6.223075866699219,6.073075771331787,6.099999904632568,6.0961527824401855,3302000.0,5.458798885345459
2015-10-26,6.126923084259033,5.961537837982178,6.061538219451904,6.019229888916016,3027180.0,5.389917373657227
2015-10-27,6.050000190734863,5.938460826873779,6.0461530685424805,6.003846168518066,5716360.0,5.376144886016846
2015-10-28,5.880768775939941,5.800000190734863,5.880768775939941,5.830769062042236,1327820.0,5.2211594581604
2015-10-29,5.87307596206665,5.588460922241211,5.788461208343506,5.588460922241211,7052500.0,5.00418758392334
2015-10-30,5.661538124084473,5.488461017608643,5.611537933349609,5.538461208343506,5552820.0,4.959413528442383
2015-11-03,5.603846073150635,5.353846073150635,5.57692289352417,5.5346150398254395,13520000.0,4.95596981048584
2015-11-04,5.730769157409668,5.507691860198975,5.5346150398254395,5.526923179626465,5850000.0,4.94908332824707
2015-11-05,5.953845977783203,5.5346150398254395,5.5346150398254395,5.919229984283447,7158060.0,5.3003740310668945
2015-11-06,5.9692301750183105,5.773076057434082,5.915383815765381,5.792306900024414,5359640.0,5.186720848083496
2015-11-09,5.888461112976074,5.723075866699219,5.7961530685424805,5.738461017608643,4523480.0,5.138505458831787
2015-11-10,5.738461017608643,5.388461112976074,5.734614849090576,5.5653839111328125,10455640.0,4.983521938323975
2015-11-11,5.607691764831543,5.426922798156738,5.561538219451904,5.592307090759277,5462860.0,5.007631778717041
2015-11-12,5.592307090759277,5.461537837982178,5.588460922241211,5.480769157409668,6538480.0,4.9077558517456055
2015-11-13,5.530768871307373,5.353846073150635,5.496152877807617,5.40384578704834,7088120.0,4.83887243270874
2015-11-16,5.507691860198975,5.396152973175049,5.411538124084473,5.461537837982178,4691440.0,4.890531539916992
2015-11-17,5.615384101867676,5.476922988891602,5.480769157409668,5.5461530685424805,5218980.0,4.966300964355469
2015-11-18,5.588460922241211,5.434615135192871,5.557692050933838,5.434615135192871,3266900.0,4.86642599105835
2015-11-19,5.669229984283447,5.453845977783203,5.465384006500244,5.65384578704834,6540040.0,5.062735080718994
2015-11-23,5.738461017608643,5.615384101867676,5.688460826873779,5.65384578704834,4542460.0,5.062735080718994
2015-11-24,5.82692289352417,5.619229793548584,5.619229793548584,5.811538219451904,6020820.0,5.2039408683776855
2015-11-25,5.953845977783203,5.753846168518066,5.807692050933838,5.938460826873779,5773560.0,5.317593574523926
2015-11-26,5.953845977783203,5.811538219451904,5.953845977783203,5.90384578704834,2773940.0,5.2865986824035645
2015-11-27,6.023076057434082,5.857691764831543,5.884614944458008,6.023076057434082,4601220.0,5.393362522125244
2015-11-30,6.2961530685424805,5.8461527824401855,6.023076057434082,5.8461527824401855,15144220.0,5.234935760498047
2015-12-01,6.111537933349609,5.907691955566406,5.923076152801514,6.111537933349609,6023940.0,5.472574710845947
2015-12-02,6.2076921463012695,6.0,6.092307090759277,6.180768966674805,8338720.0,5.534567832946777
2015-12-03,6.37307596206665,6.12307596206665,6.199999809265137,6.3461527824401855,6073860.0,5.682661533355713
2015-12-04,6.342307090759277,6.0,6.342307090759277,6.0,5639660.0,5.3726983070373535
2015-12-07,6.223075866699219,6.003846168518066,6.003846168518066,6.199999809265137,3078920.0,5.551788806915283
2015-12-08,6.211537837982178,5.973075866699219,6.199999809265137,5.973075866699219,4248140.0,5.348589897155762
2015-12-09,6.142306804656982,5.907691955566406,6.0461530685424805,5.942306995391846,9145760.0,5.321038722991943
2015-12-10,6.230769157409668,5.926922798156738,5.942306995391846,6.15384578704834,4011800.0,5.5104594230651855
2015-12-11,6.3153839111328125,6.0653839111328125,6.192306995391846,6.3153839111328125,4407520.0,5.655109405517578
2015-12-14,6.307692050933838,6.026923179626465,6.307692050933838,6.030768871307373,2999880.0,5.400251388549805
2015-12-15,6.15384578704834,5.8461527824401855,6.0653839111328125,5.923076152801514,4042220.0,5.303816795349121
2015-12-16,6.0961527824401855,5.861537933349609,5.884614944458008,6.019229888916016,2828020.0,5.410585403442383
2015-12-17,6.134614944458008,5.923076152801514,6.0653839111328125,5.923076152801514,3621020.0,5.324155330657959
2015-12-18,6.038461208343506,5.8461527824401855,5.942306995391846,5.8461527824401855,7468500.0,5.255008697509766
2015-12-21,5.996152877807617,5.807692050933838,5.884614944458008,5.842307090759277,5074680.0,5.251551628112793
2015-12-22,5.976922988891602,5.830769062042236,5.8461527824401855,5.949999809265137,2987660.0,5.348355770111084
2015-12-23,6.111537933349609,5.953845977783203,5.973075866699219,5.980769157409668,2621840.0,5.376013278961182
2015-12-28,6.111537933349609,5.961537837982178,5.980769157409668,6.061538219451904,2321800.0,5.448615074157715
2015-12-29,6.080769062042236,5.919229984283447,6.0,5.992307186126709,5472740.0,5.386385917663574
2015-12-30,6.0,5.657691955566406,6.0,5.75,38969580.0,5.168578624725342
2016-01-04,5.865384101867676,5.603846073150635,5.715384006500244,5.630768775939941,7878780.0,5.061404705047607
2016-01-05,5.90384578704834,5.584615230560303,5.65384578704834,5.90384578704834,7329660.0,5.306868553161621
2016-01-06,5.919229984283447,5.711537837982178,5.711537837982178,5.769229888916016,6549660.0,5.185866355895996
2016-01-07,5.7846150398254395,5.573075771331787,5.626923084259033,5.603846073150635,6017700.0,5.037203788757324
2016-01-08,5.692306995391846,5.526923179626465,5.638461112976074,5.57692289352417,5050500.0,5.013002395629883
2016-01-11,5.661538124084473,5.449999809265137,5.646152973175049,5.449999809265137,5662800.0,4.898914813995361
2016-01-12,5.711537837982178,5.446153163909912,5.484614849090576,5.692306995391846,5268380.0,5.116719722747803
2016-01-13,5.757691860198975,5.4692301750183105,5.730769157409668,5.480769157409668,5277740.0,4.926573753356934
2016-01-14,5.57692289352417,5.388461112976074,5.473075866699219,5.484614849090576,4653480.0,4.930028915405273
2016-01-15,5.5538458824157715,5.280768871307373,5.446153163909912,5.430768966674805,7095400.0,4.881627082824707
2016-01-18,5.465384006500244,5.369229793548584,5.446153163909912,5.369229793548584,2390960.0,4.826312065124512
2016-01-19,5.523076057434082,5.380768775939941,5.453845977783203,5.411538124084473,3833960.0,4.864343166351318
2016-01-20,5.411538124084473,5.165383815765381,5.37307596206665,5.334615230560303,5618860.0,4.795197010040283
2016-01-21,5.626923084259033,5.307692050933838,5.334615230560303,5.573075771331787,8118500.0,5.009544372558594
2016-01-22,5.75,5.5538458824157715,5.611537933349609,5.673076152801514,6072560.0,5.099433898925781
2016-01-26,5.65384578704834,5.40384578704834,5.57692289352417,5.4576921463012695,4458740.0,4.905829906463623
2016-01-27,5.7846150398254395,5.426922798156738,5.426922798156738,5.680768966674805,6351280.0,5.106348037719727
2016-01-28,5.82692289352417,5.599999904632568,5.715384006500244,5.665383815765381,5186480.0,5.092520713806152
2016-01-29,6.019229888916016,5.715384006500244,5.715384006500244,5.946153163909912,7321080.0,5.344898223876953
2016-02-01,5.888461112976074,5.680768966674805,5.834615230560303,5.800000190734863,6109480.0,5.213524341583252
2016-02-02,5.7961530685424805,5.561538219451904,5.765384197235107,5.561538219451904,5097040.0,4.999174118041992
2016-02-03,5.765384197235107,5.523076057434082,5.642306804656982,5.669229984283447,5926700.0,5.095977783203125
2016-02-04,5.923076152801514,5.638461112976074,5.769229888916016,5.646152973175049,7796360.0,5.075232028961182
2016-02-05,5.788461208343506,5.5961527824401855,5.646152973175049,5.615384101867676,7375680.0,5.047574996948242
2016-02-10,5.753846168518066,5.557692050933838,5.57692289352417,5.615384101867676,3259100.0,5.047574996948242
2016-02-11,5.626923084259033,5.446153163909912,5.5538458824157715,5.488461017608643,4725240.0,4.9334869384765625
2016-02-12,5.5538458824157715,5.430768966674805,5.5,5.519229888916016,3698500.0,4.961144924163818
2016-02-15,5.634614944458008,5.392306804656982,5.607691764831543,5.392306804656982,3800940.0,4.847054481506348
2016-02-16,5.519229888916016,5.357691764831543,5.419229984283447,5.384614944458008,5525260.0,4.840141296386719
2016-02-17,5.4576921463012695,5.307692050933838,5.4576921463012695,5.380768775939941,11231480.0,4.836684703826904
2016-02-18,5.465384006500244,5.353846073150635,5.376923084259033,5.442306995391846,5108220.0,4.891997814178467
2016-02-19,5.423076152801514,5.361537933349609,5.411538124084473,5.384614944458008,5585320.0,4.840141296386719
2016-02-22,5.646152973175049,5.446153163909912,5.453845977783203,5.615384101867676,5790200.0,5.047574996948242
2016-02-23,5.726922988891602,5.519229888916016,5.638461112976074,5.561538219451904,5262400.0,4.999174118041992
2016-02-24,5.288461208343506,4.980769157409668,5.196153163909912,5.026923179626465,18643560.0,4.54405403137207
2016-02-25,5.115384101867676,4.907691955566406,5.026923179626465,5.07692289352417,13858780.0,4.589252471923828
2016-02-26,5.223075866699219,4.923076152801514,5.134614944458008,4.942306995391846,11267880.0,4.46756649017334
2016-02-29,5.146152973175049,4.976922988891602,5.0346150398254395,5.073075771331787,8755760.0,4.5857744216918945
2016-03-01,5.173076152801514,5.019229888916016,5.103846073150635,5.0961527824401855,9728160.0,4.606634140014648
2016-03-02,5.2961530685424805,5.092307090759277,5.0961527824401855,5.25,15279420.0,4.745704174041748
2016-03-03,5.319230079650879,5.138461112976074,5.2961530685424805,5.211537837982178,13445640.0,4.710937023162842
2016-03-04,5.32692289352417,5.019229888916016,5.253846168518066,5.280768871307373,15909140.0,4.77351713180542
2016-03-07,5.453845977783203,5.2846150398254395,5.32692289352417,5.369229793548584,6546280.0,4.853480815887451
2016-03-08,5.642306804656982,5.2961530685424805,5.392306804656982,5.5961527824401855,8435180.0,5.058608055114746
2016-03-09,5.661538124084473,5.307692050933838,5.638461112976074,5.334615230560303,9118980.0,4.8221917152404785
2016-03-10,5.446153163909912,5.119229793548584,5.388461112976074,5.292306900024414,8293740.0,4.783946990966797
2016-03-11,5.353846073150635,5.2076921463012695,5.2961530685424805,5.238461017608643,5729880.0,4.735273838043213
2016-03-14,5.300000190734863,5.138461112976074,5.257691860198975,5.192306995391846,7247760.0,4.693552494049072
2016-03-15,5.269229888916016,5.061538219451904,5.196153163909912,5.192306995391846,5846100.0,4.693552494049072
2016-03-16,5.32692289352417,5.0961527824401855,5.173076152801514,5.3038458824157715,5475860.0,4.794378280639648
2016-03-17,5.538461208343506,5.265384197235107,5.438460826873779,5.492307186126709,6943300.0,4.9647345542907715
2016-03-18,5.57692289352417,5.453845977783203,5.561538219451904,5.538461208343506,8463260.0,5.006457328796387
2016-03-21,5.673076152801514,5.519229888916016,5.573075771331787,5.619229793548584,5028400.0,5.079467296600342
2016-03-22,5.715384006500244,5.5653839111328125,5.615384101867676,5.692306995391846,8344440.0,5.145523548126221
2016-03-23,5.650000095367432,5.353846073150635,5.642306804656982,5.396152973175049,4377880.0,4.896109580993652
2016-03-24,5.449999809265137,5.276923179626465,5.449999809265137,5.3461527824401855,3680040.0,4.850741863250732
2016-03-28,5.5,5.330769062042236,5.461537837982178,5.473075866699219,3781700.0,4.96590518951416
2016-03-29,5.650000095367432,5.4692301750183105,5.480769157409668,5.615384101867676,4293380.0,5.095027446746826
2016-03-30,5.823075771331787,5.492307186126709,5.657691955566406,5.580769062042236,7117240.0,5.063619613647461
2016-03-31,5.40384578704834,5.40384578704834,5.40384578704834,5.40384578704834,10400.0,4.903090000152588
2016-04-01,5.507691860198975,5.507691860198975,5.507691860198975,5.507691860198975,1300.0,4.997312068939209
2016-04-04,5.330769062042236,5.330769062042236,5.330769062042236,5.330769062042236,21580.0,4.836784839630127
2016-04-05,5.323075771331787,5.323075771331787,5.323075771331787,5.323075771331787,14040.0,4.829805374145508
2016-04-06,5.419229984283447,5.419229984283447,5.419229984283447,5.419229984283447,11700.0,4.917048931121826
2016-04-07,5.384614944458008,5.384614944458008,5.384614944458008,5.384614944458008,16380.0,4.885641574859619
2016-04-08,5.503846168518066,5.292306900024414,5.484614849090576,5.338460922241211,5961540.0,4.843763828277588
2016-04-11,5.134614944458008,5.134614944458008,5.134614944458008,5.134614944458008,72540.0,4.658808708190918
2016-04-12,5.180768966674805,5.180768966674805,5.180768966674805,5.180768966674805,48360.0,4.70068359375
2016-04-13,5.330769062042236,5.330769062042236,5.330769062042236,5.330769062042236,50960.0,4.836784839630127
2016-04-14,5.515384197235107,5.273076057434082,5.388461112976074,5.361537933349609,8751340.0,4.864703178405762
2016-04-15,5.669229984283447,5.3461527824401855,5.3461527824401855,5.5,8681140.0,4.9903340339660645
2016-04-18,5.634614944458008,5.357691764831543,5.423076152801514,5.384614944458008,5912400.0,4.885641574859619
2016-04-19,5.434615135192871,5.434615135192871,5.434615135192871,5.434615135192871,7540.0,4.931008338928223
2016-04-20,5.526923179626465,5.353846073150635,5.407691955566406,5.380768775939941,5369260.0,4.882151126861572
2016-04-22,5.449999809265137,5.261538028717041,5.349999904632568,5.430768966674805,7881380.0,4.927518367767334
2016-04-25,5.5,5.384614944458008,5.446153163909912,5.419229984283447,4871880.0,4.917048931121826
2016-04-26,5.584615230560303,5.461537837982178,5.492307186126709,5.580769062042236,5422300.0,5.063619613647461
2016-04-27,5.90384578704834,5.57692289352417,5.57692289352417,5.8461527824401855,7861360.0,5.304410934448242
2016-04-28,5.907691955566406,5.75,5.869229793548584,5.87307596206665,6022380.0,5.328838348388672
2016-04-29,5.946153163909912,5.792306900024414,5.876923084259033,5.838460922241211,9751560.0,5.29742956161499
2016-05-02,5.915383815765381,5.776923179626465,5.8153839111328125,5.87307596206665,4252040.0,5.328838348388672
2016-05-03,5.907691955566406,5.776923179626465,5.811538219451904,5.849999904632568,4073940.0,5.307901382446289
2016-05-04,5.880768775939941,5.7076921463012695,5.861537933349609,5.780768871307373,3450460.0,5.245086193084717
2016-05-05,5.865384101867676,5.703845977783203,5.842307090759277,5.811538219451904,3981120.0,5.273002624511719
2016-05-06,5.838460922241211,5.723075866699219,5.823075771331787,5.761538028717041,3226080.0,5.227635860443115
2016-05-09,5.865384101867676,5.680768966674805,5.7846150398254395,5.819230079650879,4045080.0,5.279982566833496
2016-05-10,6.057692050933838,5.769229888916016,5.865384101867676,5.992307186126709,6348420.0,5.437021255493164
2016-05-11,6.12307596206665,5.946153163909912,6.080769062042236,5.9576921463012695,5518240.0,5.405612468719482
2016-05-12,6.107691764831543,5.926922798156738,6.038461208343506,6.038461208343506,4654780.0,5.478899955749512
2016-05-13,6.023076057434082,5.838460922241211,6.0,5.90384578704834,4663100.0,5.35675573348999
2016-05-16,5.876923084259033,5.757691860198975,5.838460922241211,5.807692050933838,4040920.0,5.2695136070251465
2016-05-17,5.861537933349609,5.746152877807617,5.75,5.746152877807617,5912920.0,5.213678359985352
2016-05-18,5.849999904632568,5.599999904632568,5.703845977783203,5.8153839111328125,5386940.0,5.276492118835449
2016-05-19,5.8461527824401855,5.611537933349609,5.788461208343506,5.8038458824157715,4953260.0,5.2660231590271
2016-05-20,5.938460826873779,5.788461208343506,5.792306900024414,5.876923084259033,3249220.0,5.332327842712402
2016-05-23,5.8461527824401855,5.65384578704834,5.82692289352417,5.688460826873779,13097500.0,5.161329746246338
2016-05-24,5.773076057434082,5.661538124084473,5.7192301750183105,5.715384006500244,2640040.0,5.185758590698242
2016-05-25,5.792306900024414,5.684615135192871,5.746152877807617,5.711537837982178,4421300.0,5.182270526885986
2016-05-27,5.811538219451904,5.615384101867676,5.734614849090576,5.615384101867676,5348720.0,5.095027446746826
2016-05-30,5.680768966674805,5.523076057434082,5.646152973175049,5.661538124084473,1731340.0,5.136902809143066
2016-05-31,5.723075866699219,5.5346150398254395,5.626923084259033,5.5346150398254395,7846020.0,5.021739959716797
2016-06-01,5.811538219451904,5.569230079650879,5.569230079650879,5.726922988891602,6690060.0,5.196229457855225
2016-06-02,5.734614849090576,5.611537933349609,5.726922988891602,5.680768966674805,3488940.0,5.154351234436035
2016-06-03,5.726922988891602,5.561538219451904,5.715384006500244,5.703845977783203,3572140.0,5.175289630889893
2016-06-06,5.780768871307373,5.650000095367432,5.734614849090576,5.75,3417180.0,5.217167854309082
2016-06-07,5.769229888916016,5.676922798156738,5.711537837982178,5.7076921463012695,2643160.0,5.178781032562256
2016-06-08,5.865384101867676,5.703845977783203,5.7192301750183105,5.8038458824157715,4327180.0,5.2660231590271
2016-06-09,5.869229793548584,5.684615135192871,5.819230079650879,5.699999809265137,3609840.0,5.17180061340332
2016-06-10,5.734614849090576,5.480769157409668,5.692306995391846,5.511538028717041,4203940.0,5.0008015632629395
2016-06-13,5.5538458824157715,5.415383815765381,5.426922798156738,5.5346150398254395,5338060.0,5.021739959716797
2016-06-14,5.588460922241211,5.342307090759277,5.5346150398254395,5.376923084259033,5820360.0,4.878663063049316
2016-06-15,5.480769157409668,5.300000190734863,5.392306804656982,5.334615230560303,10693280.0,4.840274810791016
2016-06-16,5.538461208343506,5.307692050933838,5.307692050933838,5.488461017608643,6240780.0,4.979865074157715
2016-06-17,5.550000190734863,5.3461527824401855,5.461537837982178,5.415383815765381,4932980.0,4.913558483123779
2016-06-20,5.599999904632568,5.423076152801514,5.480769157409668,5.465384006500244,3096860.0,4.958925247192383
2016-06-21,5.611537933349609,5.388461112976074,5.446153163909912,5.550000190734863,3990220.0,5.035700798034668
2016-06-22,5.684615135192871,5.480769157409668,5.523076057434082,5.5461530685424805,5715840.0,5.0322113037109375
